blockSize;gridSize;elapsedInit;elapsedSort
128;78125;0.001033;0.023495
128;78125;0.000865;0.023384
128;78125;0.000898;0.02309
128;78125;0.000914;0.023475
128;78125;0.000862;0.023437
128;78125;0.000921;0.023558
128;78125;0.000871;0.025373
128;78125;0.000875;0.023611
128;78125;0.000879;0.023192
128;78125;0.000865;0.023376
128;78125;0.00091;0.023288
128;78125;0.000867;0.024185
128;78125;0.0009;0.023624
128;78125;0.000896;0.023144
128;78125;0.000951;0.02361
128;78125;0.00088;0.023011
128;78125;0.000893;0.023441
128;78125;0.000891;0.023328
128;78125;0.000895;0.02311
128;78125;0.000874;0.023765
128;78125;0.000917;0.023511
128;78125;0.000939;0.02455
128;78125;0.000887;0.023839
128;78125;0.00085;0.024528
128;78125;0.000935;0.023404
128;78125;0.000862;0.023428
128;78125;0.00089;0.023582
128;78125;0.000908;0.023541
128;78125;0.000856;0.022795
128;78125;0.000885;0.023238
128;78125;0.000917;0.023225
128;78125;0.000858;0.023329
128;78125;0.000901;0.022959
128;78125;0.000907;0.023441
128;78125;0.000886;0.023215
128;78125;0.000911;0.023451
128;78125;0.000891;0.023154
128;78125;0.000888;0.023432
128;78125;0.000913;0.023221
128;78125;0.000879;0.023328
128;78125;0.000904;0.023423
128;78125;0.000902;0.023153
128;78125;0.000862;0.024473
128;78125;0.000991;0.023569
128;78125;0.000857;0.02355
128;78125;0.000894;0.025284
128;78125;0.000894;0.023395
128;78125;0.000943;0.023023
256;39063;0.001029;0.023497
256;39063;0.000844;0.023639
256;39063;0.000884;0.023302
256;39063;0.001021;0.023404
256;39063;0.000891;0.023622
256;39063;0.000879;0.024046
256;39063;0.000896;0.023659
256;39063;0.000938;0.023163
256;39063;0.000889;0.023318
256;39063;0.00089;0.023615
256;39063;0.001136;0.02338
256;39063;0.000864;0.023272
256;39063;0.000885;0.023993
256;39063;0.000858;0.023462
256;39063;0.000932;0.023746
256;39063;0.000926;0.024921
256;39063;0.000894;0.023359
256;39063;0.000896;0.023454
256;39063;0.000852;0.023942
256;39063;0.00089;0.024566
256;39063;0.001246;0.02305
256;39063;0.000901;0.024043
256;39063;0.000888;0.02382
256;39063;0.000854;0.023245
256;39063;0.000911;0.023386
256;39063;0.00086;0.026229
256;39063;0.000879;0.023587
256;39063;0.000882;0.023606
256;39063;0.000896;0.023272
256;39063;0.000931;0.023534
256;39063;0.000948;0.023359
256;39063;0.000877;0.023491
256;39063;0.00092;0.023421
256;39063;0.000871;0.023513
256;39063;0.000886;0.023608
256;39063;0.00088;0.023512
256;39063;0.000919;0.023319
256;39063;0.000898;0.023485
256;39063;0.000868;0.023219
256;39063;0.000928;0.023413
256;39063;0.000858;0.0232
256;39063;0.00089;0.023453
256;39063;0.000877;0.023927
256;39063;0.000919;0.023521
256;39063;0.000901;0.023742
256;39063;0.000963;0.02307
256;39063;0.000907;0.023356
256;39063;0.000869;0.02327
256;39063;0.000909;0.023635
256;39063;0.001034;0.024088
512;19532;0.000945;0.024201
512;19532;0.000901;0.023688
512;19532;0.000932;0.024913
512;19532;0.000933;0.02525
512;19532;0.000916;0.024314
512;19532;0.00097;0.023802
512;19532;0.00097;0.02374
512;19532;0.00099;0.023821
512;19532;0.000981;0.023584
512;19532;0.000965;0.023886
512;19532;0.000959;0.024041
512;19532;0.001353;0.02371
512;19532;0.001022;0.023602
512;19532;0.000914;0.024188
512;19532;0.000906;0.024002
512;19532;0.000945;0.023576
512;19532;0.000881;0.023759
512;19532;0.000911;0.023548
512;19532;0.000907;0.023504
512;19532;0.00093;0.02376
512;19532;0.000887;0.023822
512;19532;0.000894;0.024219
512;19532;0.000912;0.024331
512;19532;0.000925;0.023674
512;19532;0.000991;0.02348
512;19532;0.000882;0.023463
512;19532;0.000914;0.02559
512;19532;0.000919;0.023702
512;19532;0.001042;0.023412
512;19532;0.000906;0.023726
512;19532;0.000897;0.023664
512;19532;0.000929;0.023731
512;19532;0.000916;0.024192
512;19532;0.000965;0.024072
512;19532;0.000931;0.023667
512;19532;0.000915;0.023626
512;19532;0.000929;0.023606
512;19532;0.000953;0.023759
512;19532;0.000945;0.023575
512;19532;0.000962;0.024176
512;19532;0.000935;0.023858
512;19532;0.000934;0.023997
512;19532;0.001027;0.023557
512;19532;0.000956;0.023925
512;19532;0.000964;0.024847
512;19532;0.000928;0.023814
512;19532;0.000908;0.023696
512;19532;0.000899;0.024051
512;19532;0.001004;0.023639
512;19532;0.001115;0.023911
1024;9766;0.000984;0.024061
1024;9766;0.000999;0.02433
1024;9766;0.001007;0.024042
1024;9766;0.000993;0.025649
1024;9766;0.001115;0.024027
1024;9766;0.001005;0.024213
1024;9766;0.000956;0.024382
1024;9766;0.000968;0.024112
1024;9766;0.00096;0.024187
1024;9766;0.001001;0.023948
1024;9766;0.000985;0.024013
1024;9766;0.001025;0.024123
1024;9766;0.000973;0.024433
1024;9766;0.000962;0.026076
1024;9766;0.00099;0.024417
1024;9766;0.000963;0.024096
1024;9766;0.001209;0.024069
1024;9766;0.001007;0.024396
1024;9766;0.000977;0.024922
1024;9766;0.001002;0.024071
1024;9766;0.000979;0.023864
1024;9766;0.000975;0.024235
1024;9766;0.000954;0.023965
1024;9766;0.00114;0.024426
1024;9766;0.000968;0.024197
1024;9766;0.001001;0.024023
1024;9766;0.000984;0.024819
1024;9766;0.001024;0.023892
1024;9766;0.000985;0.024776
1024;9766;0.00103;0.023993
1024;9766;0.000984;0.024371
1024;9766;0.001025;0.02411
1024;9766;0.001041;0.026585
1024;9766;0.001022;0.023768
1024;9766;0.000966;0.024665
1024;9766;0.001007;0.025412
1024;9766;0.001024;0.024076
1024;9766;0.000945;0.024276
1024;9766;0.000948;0.023873
1024;9766;0.001017;0.024333
1024;9766;0.000964;0.026036
1024;9766;0.00099;0.02451
1024;9766;0.000961;0.024485
1024;9766;0.000993;0.023971
1024;9766;0.000984;0.024125
1024;9766;0.001128;0.023969
1024;9766;0.000972;0.024396
1024;9766;0.000994;0.024267
1024;9766;0.000982;0.024122
1024;9766;0.001198;0.02438
