blockSize;gridSize;elapsedInit;elapsedSort
128;781250;0.004328;0.281268
128;781250;0.005143;0.244736
128;781250;0.004749;0.223444
128;781250;0.005599;0.211223
128;781250;0.004392;0.210967
128;781250;0.004366;0.209358
128;781250;0.004576;0.209274
128;781250;0.004307;0.209185
128;781250;0.004472;0.207687
128;781250;0.004353;0.208962
128;781250;0.004813;0.208266
128;781250;0.004387;0.207418
128;781250;0.0043;0.20801
128;781250;0.004372;0.21063
128;781250;0.004301;0.207758
128;781250;0.004441;0.289992
128;781250;0.005714;0.258225
128;781250;0.004897;0.223618
128;781250;0.00441;0.210343
128;781250;0.0043;0.208506
128;781250;0.00433;0.206717
128;781250;0.004318;0.209514
128;781250;0.004402;0.20848
128;781250;0.004946;0.206978
128;781250;0.004427;0.211175
128;781250;0.004302;0.21058
128;781250;0.004372;0.210332
128;781250;0.004267;0.212185
128;781250;0.004379;0.207908
128;781250;0.00436;0.214893
128;781250;0.004432;0.279009
128;781250;0.005237;0.244964
128;781250;0.004752;0.223483
128;781250;0.004455;0.213447
128;781250;0.004309;0.211007
128;781250;0.004384;0.219752
256;390625;0.004326;0.207977
256;390625;0.004853;0.208986
256;390625;0.004354;0.211231
256;390625;0.004803;0.215494
256;390625;0.004377;0.211209
256;390625;0.004244;0.209266
256;390625;0.004241;0.208916
256;390625;0.004341;0.207815
256;390625;0.004356;0.207373
256;390625;0.004325;0.231381
256;390625;0.004525;0.217451
256;390625;0.004319;0.206821
256;390625;0.00433;0.211768
256;390625;0.004391;0.208668
256;390625;0.004302;0.207253
256;390625;0.004342;0.209685
256;390625;0.004313;0.209696
256;390625;0.004358;0.208476
256;390625;0.004296;0.209268
256;390625;0.004289;0.216918
256;390625;0.004293;0.212631
256;390625;0.004271;0.208312
256;390625;0.004273;0.210896
256;390625;0.004365;0.210161
256;390625;0.004284;0.289321
256;390625;0.004978;0.235085
256;390625;0.004572;0.222201
256;390625;0.004333;0.208804
256;390625;0.004313;0.208077
256;390625;0.004266;0.208824
256;390625;0.004307;0.206587
256;390625;0.004373;0.207523
256;390625;0.004392;0.206907
256;390625;0.004347;0.20651
256;390625;0.00437;0.208676
256;390625;0.004403;0.207931
256;390625;0.004427;0.212797
256;390625;0.004315;0.208893
256;390625;0.004269;0.28597
256;390625;0.005123;0.239682
256;390625;0.004402;0.213178
256;390625;0.00431;0.22149
256;390625;0.004367;0.210661
256;390625;0.004298;0.20982
256;390625;0.00441;0.207696
256;390625;0.004326;0.207703
256;390625;0.00436;0.207003
256;390625;0.004399;0.20688
256;390625;0.004335;0.211563
256;390625;0.004282;0.20827
512;195313;0.006564;0.29521
512;195313;0.006;0.289798
512;195313;0.005997;0.266151
512;195313;0.005395;0.243625
512;195313;0.005108;0.223719
512;195313;0.004594;0.213164
512;195313;0.004687;0.209159
512;195313;0.00453;0.208369
512;195313;0.004629;0.210426
512;195313;0.00452;0.207281
512;195313;0.004561;0.209196
512;195313;0.004606;0.210375
512;195313;0.004626;0.208754
512;195313;0.004513;0.209959
512;195313;0.00474;0.21012
512;195313;0.004601;0.292544
512;195313;0.006045;0.259061
512;195313;0.005254;0.230976
512;195313;0.004788;0.214432
512;195313;0.004582;0.208603
512;195313;0.004667;0.211191
512;195313;0.004524;0.208576
512;195313;0.004546;0.208424
512;195313;0.004552;0.210332
512;195313;0.004614;0.209287
512;195313;0.004608;0.21722
512;195313;0.004516;0.209579
512;195313;0.004766;0.210412
512;195313;0.004581;0.207444
512;195313;0.004713;0.233508
512;195313;0.004565;0.21682
512;195313;0.004555;0.207942
512;195313;0.004551;0.212849
512;195313;0.00462;0.207468
512;195313;0.004667;0.212376
512;195313;0.004526;0.208107
512;195313;0.004586;0.209956
512;195313;0.004491;0.21207
512;195313;0.004546;0.209956
512;195313;0.004735;0.214419
512;195313;0.005114;0.209363
512;195313;0.004611;0.213452
512;195313;0.004536;0.20894
512;195313;0.004543;0.209147
512;195313;0.004609;0.277262
512;195313;0.005483;0.245193
512;195313;0.00507;0.226528
512;195313;0.00479;0.212423
512;195313;0.004567;0.207447
512;195313;0.004546;0.207725
1024;97657;0.007145;0.287933
1024;97657;0.005938;0.247766
1024;97657;0.005547;0.228157
1024;97657;0.005047;0.211946
1024;97657;0.004966;0.212628
1024;97657;0.005008;0.216912
1024;97657;0.005034;0.212436
1024;97657;0.005035;0.211585
1024;97657;0.005042;0.210688
1024;97657;0.004974;0.212331
1024;97657;0.004979;0.215944
1024;97657;0.004942;0.288754
1024;97657;0.006011;0.242874
1024;97657;0.005918;0.224314
1024;97657;0.004971;0.213992
1024;97657;0.004986;0.211353
1024;97657;0.004975;0.210388
1024;97657;0.004937;0.211556
1024;97657;0.004965;0.210215
1024;97657;0.004995;0.217021
1024;97657;0.005019;0.214537
1024;97657;0.005085;0.211416
1024;97657;0.004951;0.209775
1024;97657;0.004982;0.211834
1024;97657;0.005125;0.209993
1024;97657;0.005454;0.24397
1024;97657;0.00517;0.21748
1024;97657;0.005036;0.22526
1024;97657;0.004972;0.212814
1024;97657;0.004949;0.210078
1024;97657;0.005014;0.209965
1024;97657;0.005021;0.208761
1024;97657;0.005489;0.210673
1024;97657;0.004963;0.213169
1024;97657;0.004986;0.211608
1024;97657;0.00492;0.21027
1024;97657;0.004978;0.212105
1024;97657;0.005051;0.21247
1024;97657;0.005547;0.210611
1024;97657;0.005;0.22699
1024;97657;0.005038;0.212761
1024;97657;0.005043;0.211384
1024;97657;0.004974;0.215708
1024;97657;0.004986;0.211018
1024;97657;0.004927;0.210151
1024;97657;0.004991;0.20957
1024;97657;0.004945;0.211414
1024;97657;0.004898;0.211298
1024;97657;0.005008;0.211787
1024;97657;0.00503;0.210089
